55047201 -1598 4370 0 0 0 0
55057914 -1570 4380 0 0 0 0
55067255 -1452 4352 0 0 0 0
55077259 -1336 4320 0 0 0 0
55087476 -1164 4234 0 0 0 0
55097910 -1076 4294 0 0 0 0
55107239 -1196 4400 0 0 0 0
55117255 -1366 4452 0 0 0 0
55127241 -1564 4550 0 0 0 0
55137543 -1702 4638 0 0 0 0
55147240 -1782 4566 0 0 0 0
55157285 -1794 4430 0 0 0 0
55167238 -1844 4426 0 0 0 0
55177177 -1890 4426 0 0 0 0
55187871 -1830 4360 0 0 0 0
55197137 -1640 4344 0 0 0 0
55207191 -1420 4448 0 0 0 0
55217170 -1276 4486 0 0 0 0
55227720 -1318 4474 0 0 0 0
55237362 -1434 4466 0 0 0 0
55247133 -1672 4500 0 0 0 0
55257178 -1926 4508 0 0 0 0
55267158 -1996 4394 0 0 0 0
55277172 -1876 4288 0 0 0 0
55287411 -1688 4290 0 0 0 0
55297202 -1536 4366 0 0 0 0
55307171 -1466 4378 0 0 0 0
55317592 -1476 4296 0 0 0 0
55327146 -1542 4278 0 0 0 0
55337367 -1550 4272 0 0 0 0
55347346 -1602 4294 0 0 0 0
55357156 -1722 4326 0 0 0 0
55367165 -1880 4460 0 0 0 0
55377156 -2016 4612 0 0 0 0
55387370 -2074 4620 0 0 0 0
55397149 -2122 4592 0 0 0 0
55407909 -2100 4548 0 0 0 0
55417172 -1840 4356 0 0 0 0
55427158 -1522 4202 0 0 0 0
55437348 -1300 4238 0 0 0 0
55447178 -1152 4402 0 0 0 0
55457918 -1214 4444 0 0 0 0
55467182 -1452 4466 0 0 0 0
55477158 -1734 4510 0 0 0 0
55487386 -1806 4424 0 0 0 0
55497190 -1776 4464 0 0 0 0
55507543 -1796 4588 0 0 0 0
55517219 -1770 4662 0 0 0 0
55527251 -1730 4694 0 0 0 0
55537378 -1832 4688 0 0 0 0
55547334 -1958 4594 0 0 0 0
55557204 -1982 4392 0 0 0 0
55567224 -1944 4336 0 0 0 0
55577225 -1828 4370 0 0 0 0
55587542 -1616 4482 0 0 0 0
55597641 -1438 4578 0 0 0 0
55607263 -1308 4546 0 0 0 0
55617254 -1296 4442 0 0 0 0
55627260 -1466 4404 0 0 0 0
55638192 -1710 4378 0 0 0 0
55647258 -1840 4388 0 0 0 0
55657270 -1908 4492 0 0 0 0
55667254 -1838 4526 0 0 0 0
55677359 -1676 4498 0 0 0 0
55687471 -1668 4508 0 0 0 0
55697199 -1704 4530 0 0 0 0
55707166 -1702 4450 0 0 0 0
55717173 -1768 4516 0 0 0 0
55727560 -1826 4604 0 0 0 0
55737176 -1804 4590 0 0 0 0
55746873 -1736 4520 0 0 0 0
55756861 -1590 4528 0 0 0 0
55766852 -1452 4504 0 0 0 0
55777254 -1418 4442 0 0 0 0
55787110 -1492 4456 0 0 0 0
55796878 -1586 4480 0 0 0 0
55806863 -1714 4542 0 0 0 0
55816841 -1890 4624 0 0 0 0
55826888 -2068 4674 0 0 0 0
55837156 -2140 4666 0 0 0 0
55846885 -2102 4690 0 0 0 0
55856870 -2004 4680 0 0 0 0
55867226 -1828 4492 0 0 0 0
55876865 -1574 4396 0 0 0 0
55887189 -1426 4446 0 0 0 0
55896866 -1298 4484 0 0 0 0
55906877 -1320 4500 0 0 0 0
55917626 -1520 4562 0 0 0 0
55926877 -1678 4586 0 0 0 0
55937163 -1734 4566 0 0 0 0
55946872 -1696 4584 0 0 0 0
55957023 -1630 4628 0 0 0 0
55967419 -1548 4630 0 0 0 0
55976850 -1612 4596 0 0 0 0
55987145 -1676 4616 0 0 0 0
55996868 -1694 4562 0 0 0 0
56007561 -1652 4522 0 0 0 0
56016835 -1558 4538 0 0 0 0
56026878 -1478 4476 0 0 0 0
56037163 -1404 4346 0 0 0 0
56046902 -1474 4314 0 0 0 0
56056915 -1586 4354 0 0 0 0
56066898 -1662 4462 0 0 0 0
56076917 -1690 4538 0 0 0 0
56087238 -1712 4592 0 0 0 0
56097364 -1794 4550 0 0 0 0
56106924 -1876 4454 0 0 0 0
56116973 -1852 4446 0 0 0 0
56126975 -1836 4480 0 0 0 0
56137221 -1716 4486 0 0 0 0
56146973 -1590 4526 0 0 0 0
56156957 -1514 4524 0 0 0 0
56166945 -1544 4440 0 0 0 0
56176984 -1676 4464 0 0 0 0
56187285 -1794 4442 0 0 0 0
56196944 -1726 4362 0 0 0 0
56206964 -1528 4386 0 0 0 0
56216977 -1356 4484 0 0 0 0
56226993 -1284 4468 0 0 0 0
56237403 -1322 4386 0 0 0 0
56246609 -1406 4372 0 0 0 0
56256579 -1558 4352 0 0 0 0
56266569 -1638 4288 0 0 0 0
56276570 -1730 4280 0 0 0 0
56287362 -1828 4334 0 0 0 0
56296246 -1862 4378 0 0 0 0
56306238 -1786 4424 0 0 0 0
56316247 -1700 4434 0 0 0 0
56326447 -1582 4436 0 0 0 0
56336575 -1468 4560 0 0 0 0
56346240 -1526 4730 0 0 0 0
56356243 -1642 4728 0 0 0 0
56366336 -1764 4676 0 0 0 0
56376266 -1904 4690 0 0 0 0
56386608 -1930 4676 0 0 0 0
56396285 -1862 4612 0 0 0 0
56406277 -1766 4612 0 0 0 0
56416601 -1660 4624 0 0 0 0
56426276 -1566 4616 0 0 0 0
56436596 -1550 4560 0 0 0 0
56446237 -1548 4630 0 0 0 0
56456352 -1632 4842 0 0 0 0
56466254 -1808 4952 0 0 0 0
56476244 -1946 4922 0 0 0 0
56486626 -2032 4870 0 0 0 0
56496248 -1986 4826 0 0 0 0
56506540 -1878 4688 0 0 0 0
56516270 -1740 4652 0 0 0 0
56526254 -1612 4706 0 0 0 0
56536622 -1542 4726 0 0 0 0
56546230 -1528 4698 0 0 0 0
56556286 -1614 4692 0 0 0 0
56566418 -1744 4498 0 0 0 0
56576247 -1792 4350 0 0 0 0
56586606 -1816 4376 0 0 0 0
56596768 -1834 4402 0 0 0 0
56606263 -1842 4402 0 0 0 0
56616279 -1846 4432 0 0 0 0
56626311 -1758 4438 0 0 0 0
56636928 -1614 4346 0 0 0 0
56646289 -1554 4262 0 0 0 0
56656311 -1568 4162 0 0 0 0
56666292 -1580 4154 0 0 0 0
56676389 -1672 4196 0 0 0 0
56686647 -1698 4214 0 0 0 0
56696388 -1724 4250 0 0 0 0
56706354 -1722 4320 0 0 0 0
56716368 -1686 4356 0 0 0 0
56727012 -1632 4414 0 0 0 0
56736767 -1574 4480 0 0 0 0
56746372 -1518 4554 0 0 0 0
56756364 -1504 4560 0 0 0 0
56766445 -1560 4552 0 0 0 0
56776336 -1638 4546 0 0 0 0
56786741 -1698 4500 0 0 0 0
56796296 -1740 4486 0 0 0 0
56806286 -1752 4498 0 0 0 0
56816549 -1740 4462 0 0 0 0
56825945 -1674 4468 0 0 0 0
56836307 -1670 4552 0 0 0 0
56845971 -1696 4548 0 0 0 0
56855954 -1694 4566 0 0 0 0
56866398 -1758 4664 0 0 0 0
56875663 -1748 4660 0 0 0 0
56886001 -1672 4576 0 0 0 0
56895660 -1622 4554 0 0 0 0
56905639 -1618 4514 0 0 0 0
56916378 -1608 4494 0 0 0 0
56925623 -1630 4448 0 0 0 0
56936050 -1606 4406 0 0 0 0
56945657 -1582 4462 0 0 0 0
56956054 -1560 4538 0 0 0 0
56965632 -1578 4540 0 0 0 0
56975670 -1622 4522 0 0 0 0
56986056 -1626 4458 0 0 0 0
56995775 -1630 4426 0 0 0 0
57005655 -1650 4378 0 0 0 0
57015641 -1642 4318 0 0 0 0
57025618 -1636 4324 0 0 0 0
57036012 -1670 4424 0 0 0 0
57046372 -1692 4464 0 0 0 0
57055629 -1704 4504 0 0 0 0
57065639 -1724 4566 0 0 0 0
57075655 -1732 4614 0 0 0 0
57086168 -1780 4622 0 0 0 0
57095652 -1770 4668 0 0 0 0
57105639 -1734 4686 0 0 0 0
57115629 -1640 4662 0 0 0 0
57125638 -1558 4596 523 542 509 498
57136851 -1496 4598 524 541 510 497
57145648 -1482 4552 525 540 511 496
57155647 -1512 4538 528 536 514 494
57165652 -1654 4598 532 531 518 491
57175840 -1850 4638 536 527 522 487
57186242 -2016 4646 537 527 523 485
57195711 -2076 4696 533 531 521 487
57205712 -2024 4802 527 537 515 493
57215716 -1872 4860 522 544 508 498
57225716 -1668 4802 517 550 503 502
57236244 -1502 4700 514 553 500 505
57245725 -1400 4674 512 550 498 504
57255734 -1372 4652 514 547 500 503
57265766 -1438 4562 519 542 505 498
57276165 -1596 4530 524 536 510 494
57286136 -1758 4528 528 532 514 490
57295749 -1844 4528 528 532 514 490
57305736 -1866 4454 524 536 512 492
57315746 -1750 4364 520 540 508 496
57325686 -1538 4302 515 546 501 502
57336114 -1322 4314 512 549 498 505
57345638 -1206 4336 513 548 499 504
57355661 -1256 4474 518 543 504 499
57366101 -1442 4570 525 536 511 492
57375346 -1650 4542 531 529 519 485
57385723 -1830 4542 533 527 521 483
57395344 -1874 4502 531 530 517 486
57405478 -1744 4458 527 534 511 492
57415342 -1620 4534 524 538 506 496
57425353 -1474 4564 523 539 505 497
57435727 -1512 4560 524 538 508 494
57445345 -1646 4680 526 536 512 490
57455783 -1802 4736 528 535 514 487
57465376 -1826 4700 527 536 513 488
57475349 -1790 4632 524 538 510 492
57485732 -1710 4646 521 540 507 496
57495432 -1670 4620 520 543 502 499
57505316 -1622 4628 517 545 501 501
57515300 -1640 4598 518 544 502 500
57525357 -1650 4578 520 541 506 497
57535738 -1756 4632 523 538 509 494
57545762 -1880 4628 526 535 512 491
57555370 -1974 4638 526 534 514 490
57565356 -2084 4676 525 535 513 491
57575366 -2102 4634 523 538 509 494
57585769 -1994 4646 519 543 505 497
57595335 -1736 4682 514 551 496 503
57605322 -1504 4634 509 555 491 509
57615360 -1372 4502 506 555 492 511
57625346 -1248 4376 509 552 495 508
57636070 -1258 4354 514 547 500 503
57645340 -1388 4434 523 538 507 496
57655356 -1464 4524 527 535 511 491
57665358 -1676 4612 529 532 515 488
57675349 -1782 4594 530 531 516 487
57686377 -1798 4522 527 534 513 490
57695324 -1670 4496 525 539 509 495
57705410 -1494 4420 521 543 505 499
57715368 -1358 4370 518 546 502 502
57725408 -1308 4384 519 545 503 501
57736178 -1418 4502 524 540 508 496
57745392 -1678 4510 530 534 514 490
57755443 -1934 4474 538 525 520 485
57765419 -2114 4544 542 521 522 483
57775441 -2260 4630 542 523 520 483
57786029 -2264 4618 537 529 515 487
57795443 -2180 4570 529 536 511 492
57805456 -2012 4616 524 542 506 496
57815440 -1816 4706 519 546 503 500
57825449 -1674 4736 518 548 502 500
57836033 -1606 4732 519 547 503 499
57845468 -1610 4652 522 543 506 497
57855453 -1578 4636 525 541 507 495
57865704 -1596 4676 526 539 508 495
57875988 -1570 4692 527 538 509 494
57885916 -1642 4688 528 536 512 492
57895317 -1820 4676 531 532 517 488
57905325 -2052 4678 534 528 520 486
57916045 -2176 4650 534 529 518 487
57925332 -2190 4632 530 534 514 490
57936067 -2162 4682 525 539 509 495
57945373 -2026 4656 521 544 505 498
57955444 -1768 4606 516 550 500 502
57965340 -1548 4578 512 552 498 506
57975348 -1402 4566 513 551 499 505
57986204 -1350 4526 516 547 502 503
57995351 -1350 4512 522 542 506 498
58005460 -1482 4514 526 537 510 495
58015350 -1696 4424 531 532 513 492
58025337 -1872 4362 534 528 516 490
58036008 -1946 4370 534 530 514 490
58045346 -1820 4358 529 535 511 493
58056048 -1616 4488 525 539 509 495
58065346 -1526 4646 522 542 508 496
58075336 -1586 4712 525 541 509 493
58086173 -1766 4680 529 536 513 490
58095480 -1956 4602 531 533 515 489
58105375 -1948 4524 529 534 513 492
58115351 -1872 4454 526 536 510 496
58125341 -1760 4424 524 539 508 497
58136313 -1610 4414 523 541 507 497
58145365 -1560 4490 525 541 509 497
58155351 -1650 4564 527 541 511 493
58165362 -1770 4582 532 538 512 490
58175344 -1828 4552 533 537 513 489
58186542 -1864 4600 531 538 511 492
58195359 -1906 4722 528 541 508 495
58205354 -1890 4708 528 543 506 495
58215358 -1762 4688 523 547 505 497
58225814 -1656 4654 522 547 504 499
58236499 -1626 4652 524 543 506 499
58245381 -1722 4760 528 539 510 495
58255389 -1956 4842 534 532 516 490
58265344 -2214 4846 537 529 521 485
58275722 -2374 4812 537 529 521 485
58286529 -2308 4678 531 536 513 492
58295408 -2058 4588 523 544 505 500
58305437 -1796 4610 515 553 497 507
58316149 -1580 4600 514 557 492 509
58325419 -1458 4554 515 556 493 508
58335480 -1380 4600 517 553 497 505
58345437 -1410 4544 521 548 503 500
58355456 -1490 4460 525 542 509 496
58365436 -1566 4446 527 541 509 495
58375425 -1574 4434 531 539 509 493
58385432 -1618 4480 532 537 510 493
58395613 -1670 4496 536 534 510 492
58406161 -1722 4552 537 532 513 490
58415396 -1878 4658 537 530 517 488
58425348 -1996 4640 540 528 518 486
58435396 -2028 4590 537 529 519 487
58445821 -2092 4694 535 531 517 489
58455348 -2146 4796 532 531 508 489
58465336 -2122 4820 531 537 503 493
58475319 -2024 4836 528 540 500 496
58485331 -1878 4772 524 544 496 500
58496059 -1710 4758 521 547 493 503
58505350 -1656 4682 522 545 494 503
58515340 -1660 4598 525 541 497 501
58525322 -1756 4502 527 536 503 498
58535398 -1844 4530 530 532 508 494
58545535 -2022 4654 532 530 512 490
58555048 -2098 4658 534 529 514 487
58565034 -2148 4660 529 531 517 487
58575044 -2210 4776 526 534 514 490
58585165 -2030 4672 522 538 510 494
58595047 -1812 4518 514 542 510 498
58605028 -1702 4486 513 544 509 502
58615032 -1660 4414 516 543 508 501
58625057 -1676 4336 521 539 511 497
58635364 -1762 4390 526 536 512 494
58645041 -1962 4410 530 534 512 492
58655032 -2142 4366 533 532 513 490
58665012 -2170 4388 534 534 508 492
58675005 -2086 4458 532 537 502 497
58685567 -1962 4466 529 543 495 501
58695044 -1752 4416 522 548 492 506
58705037 -1574 4368 518 553 492 505
58715073 -1358 4346 517 552 495 504
58725059 -1370 4358 521 545 501 501
58735097 -1534 4354 528 537 508 495
58745034 -1764 4332 535 529 515 489
58755045 -1988 4354 541 523 521 487
58765027 -2138 4446 543 523 521 485
58775135 -2158 4452 541 528 517 486
58784825 -2044 4442 535 534 511 492
58794747 -1838 4518 530 540 506 496
58804784 -1622 4622 526 542 504 500
58815364 -1540 4694 527 540 507 498
58824758 -1682 4722 531 536 511 494
58834826 -1932 4654 537 529 517 489
58844743 -2076 4642 540 525 520 487
58855045 -2124 4652 541 524 519 488
58864818 -2130 4602 538 527 516 491
58874803 -2140 4534 533 532 513 494
58884879 -2086 4556 530 537 510 495
58894908 -1978 4622 528 540 506 498
58904798 -1902 4580 525 542 503 498
58914845 -1874 4520 524 543 502 499
58924826 -1898 4482 525 541 503 499
58934864 -1782 4494 526 539 504 499
58944873 -1558 4460 525 537 507 499
58954784 -1500 4496 523 535 513 497
58964754 -1656 4542 528 528 524 488
58974722 -1792 4520 534 521 532 481
58984794 -1782 4476 533 517 539 479
58995167 -1878 4478 527 514 547 480
59004552 -1972 4450 528 513 546 481
59014396 -1944 4436 525 517 543 483
59024403 -1932 4422 521 523 537 487
59034462 -1878 4396 520 530 526 492
59045041 -1848 4312 522 536 514 496
59054386 -1784 4358 523 539 503 499
59064383 -1690 4444 525 543 493 503
59074414 -1628 4492 523 545 491 505
59084477 -1738 4548 524 544 492 504
59094791 -1796 4590 526 544 492 502
59104411 -1786 4564 527 543 493 501
59114428 -1790 4558 527 542 493 502
59124419 -1734 4404 528 540 494 502
59135168 -1688 4286 527 536 499 502
59144412 -1724 4228 529 533 501 501
59154402 -1774 4218 530 532 504 498
59164437 -1840 4288 533 531 507 493
59174682 -2034 4442 534 531 508 491
59184468 -2092 4402 532 534 506 492
59194419 -2010 4262 528 537 504 495
59204405 -1906 4228 524 543 502 503
59214415 -1762 4242 522 547 496 507
59224934 -1656 4240 522 547 496 507
59234496 -1666 4272 524 544 500 504
59244395 -1762 4432 527 540 507 498
59254388 -1902 4482 529 538 511 494
59264438 -1964 4478 530 536 514 492
59274435 -1972 4480 530 535 514 493
59284471 -2008 4514 531 535 511 495
59294455 -2014 4488 530 535 510 497
59304446 -1992 4432 530 536 508 498
59314827 -1916 4456 527 539 507 499
59324489 -1870 4590 522 544 506 500
59334504 -1864 4552 520 549 502 501
59344465 -1766 4430 518 551 500 503
59354468 -1638 4414 515 550 495 504
59365139 -1544 4450 517 547 495 505
59374485 -1566 4450 521 542 499 502
59384565 -1720 4422 526 536 506 496
59394545 -1824 4414 528 533 510 493
59404530 -1882 4440 529 531 513 491
59414514 -1942 4524 528 531 514 491
59424525 -1984 4542 527 534 511 492
59434565 -1998 4550 528 535 508 493
59444496 -2010 4564 527 537 505 495
59454904 -1974 4534 527 538 503 496
59464489 -1862 4466 524 540 500 500
59474429 -1736 4358 522 540 500 502
59484476 -1682 4318 522 539 502 501
59494437 -1732 4308 525 537 505 497
59504438 -1824 4322 529 537 509 497
59514448 -1898 4390 531 534 513 494
59524429 -1960 4494 531 535 513 493
59534478 -1928 4456 530 535 512 495
59544844 -1878 4352 527 537 511 497
59554436 -1852 4356 527 537 509 499
59564420 -1836 4362 527 539 505 501
59574430 -1786 4334 527 540 503 502
59584590 -1672 4432 526 541 504 501
59594457 -1742 4508 527 539 507 499
59604443 -1830 4496 530 536 510 496
59614599 -1864 4454 532 533 514 493
59624411 -1804 4508 530 534 514 494
59634859 -1820 4566 529 534 513 496
59644388 -1836 4516 527 535 513 497
59654445 -1888 4386 526 533 514 495
59664435 -1912 4318 527 532 513 496
59674700 -1878 4278 528 532 512 496
59684509 -1798 4216 525 535 509 499
59694439 -1704 4276 524 537 508 499
59704460 -1660 4350 524 539 506 499
59714528 -1622 4434 524 540 506 498
59724423 -1792 4580 525 539 509 495
59734511 -1922 4654 529 535 511 493
59744441 -1948 4550 530 534 510 494
59754429 -1944 4456 528 535 508 497
59764197 -1894 4362 528 535 506 499
59774118 -1720 4200 526 537 502 503
59784230 -1612 4198 524 537 504 503
59794141 -1676 4346 526 536 508 498
59804523 -1828 4514 531 534 513 494
59814113 -2008 4556 533 532 517 490
59824172 -2052 4470 533 532 517 490
59834212 -1906 4448 527 537 511 497
59844283 -1742 4356 524 540 506 502
59854176 -1580 4254 521 543 503 505
59864172 -1562 4240 523 542 503 504
59874209 -1634 4338 528 537 508 499
59884241 -1826 4390 531 534 513 494
59894920 -2018 4450 535 530 517 490
59904226 -2112 4542 535 530 517 490
59914194 -2106 4588 532 533 514 493
59924248 -2008 4460 529 537 509 497
59934393 -1800 4294 525 540 505 502
59944213 -1672 4224 523 542 503 504
59954215 -1566 4364 525 540 505 502
59964253 -1600 4462 528 538 508 498
59974238 -1776 4560 530 533 516 493
59984801 -1970 4586 534 529 520 489
59994232 -2102 4634 534 529 520 489
60004228 -2094 4526 530 535 512 495
60014203 -1842 4348 524 541 506 501
60024372 -1594 4312 519 546 499 508
60034214 -1436 4348 521 548 493 510
60044134 -1388 4306 525 544 497 506
60054149 -1546 4274 528 537 508 499
60064129 -1860 4374 537 528 517 490
60074145 -2180 4496 543 524 521 484
60084181 -2352 4514 543 523 521 485
60094149 -2424 4470 540 526 516 490
60104128 -2298 4370 534 532 508 498
60114657 -2046 4230 527 537 503 505
60124125 -1892 4212 525 538 501 508
60134190 -1924 4182 528 537 502 505
60144108 -2006 4174 530 536 506 500
60154911 -2058 4204 530 536 508 498
60164179 -1968 4270 527 539 507 499
60174160 -1800 4412 522 545 502 503
60184224 -1614 4452 518 549 498 507
60194131 -1532 4404 519 547 499 507
60204159 -1546 4324 523 541 503 505
60214176 -1606 4300 528 536 506 502
60224305 -1670 4272 529 534 507 502
60234193 -1762 4282 530 533 510 499
60244205 -1878 4356 531 534 511 496
60253863 -1986 4420 530 533 510 495
60263841 -1986 4462 527 536 507 498
60273854 -1980 4502 525 540 503 500
60283898 -1942 4430 522 544 498 504
60294591 -1850 4268 518 547 494 509
60303838 -1742 4224 517 547 495 509
60313853 -1740 4260 522 543 496 507
60323832 -1850 4372 526 538 502 502
60333901 -1990 4436 529 535 507 497
60343864 -2046 4496 529 535 509 495
60353872 -2000 4566 525 538 509 496
60363859 -1948 4514 523 539 507 499
60373838 -1902 4336 522 540 504 502
60384008 -1900 4290 521 540 501 506
60393836 -1994 4296 523 539 499 507
60403896 -1998 4190 523 540 497 508
60413891 -1942 4128 522 541 498 507
60423892 -1926 4192 521 542 499 506
60434733 -1896 4252 524 540 502 502
60443936 -1962 4302 526 537 506 499
60453939 -2066 4326 528 535 508 497
60463949 -2064 4348 528 535 508 497
60473928 -1964 4362 527 537 505 499
60484519 -1806 4344 523 540 501 504
60493925 -1650 4272 521 541 499 507
60503943 -1658 4216 522 539 502 505
60513927 -1864 4290 527 534 507 500
60524043 -2110 4296 533 530 509 496
60533998 -2212 4182 535 528 511 494
60543902 -2208 4166 531 532 509 496
60553882 -2174 4298 527 536 503 498
60563847 -2080 4304 523 542 497 502
60573935 -1878 4300 517 547 493 507
60583891 -1696 4274 515 549 491 509
60593872 -1572 4262 517 546 493 508
60603865 -1576 4278 523 539 499 503
60614253 -1674 4270 530 532 504 498
60623824 -1898 4214 535 525 513 491
60633895 -2132 4300 538 523 516 487
60643856 -2322 4426 537 525 513 489
60653950 -2354 4484 533 530 507 494
60663847 -2284 4500 526 538 502 498
60673837 -2078 4384 520 545 494 505
60683872 -1798 4250 514 548 492 510
60693864 -1720 4178 516 544 494 510
60704311 -1778 4144 523 538 501 506
60713819 -1948 4230 530 530 508 500
60723838 -2214 4304 535 527 513 493
60733947 -2330 4366 534 529 512 493
60744109 -2308 4400 528 535 508 497
60753847 -2122 4414 523 541 501 503
60763823 -1872 4338 518 545 496 509
60773825 -1750 4202 518 543 496 511
60783981 -1722 4092 521 539 499 509
60793858 -1782 4068 525 535 503 505
60803850 -1864 4096 527 533 507 501
60813835 -1876 4186 528 533 508 499
60823881 -1936 4286 527 534 509 498
60834102 -1996 4348 527 535 507 499
60843845 -2010 4286 528 535 506 499
60853858 -2002 4166 527 534 507 500
60863842 -2012 4112 529 531 507 501
60873828 -1994 4028 530 530 506 502
60883923 -1930 3992 530 531 506 501
60893878 -1834 3978 528 536 504 500
60903866 -1720 4074 523 541 501 503
60914014 -1636 4110 521 545 497 505
60923898 -1550 4076 521 546 495 506
60933949 -1628 4092 524 542 496 506
60943890 -1854 4144 533 533 501 501
60954036 -2100 4130 541 524 507 496
60963927 -2206 4096 544 519 512 493
60973920 -2274 4166 542 518 516 492
60983978 -2368 4408 539 521 517 491
60993946 -2428 4498 537 524 517 490
61004365 -2494 4334 534 528 516 494
61013967 -2352 4182 528 534 510 500
61023921 -2154 4136 521 542 501 508
61033984 -1882 4060 518 547 492 515
61043954 -1670 3968 516 550 488 518
61053895 -1532 3950 517 550 489 516
61063854 -1532 4108 521 545 495 511
61073880 -1676 4262 527 539 503 503
61083916 -1838 4346 529 536 509 498
61093845 -1986 4404 533 530 515 494
61103817 -2148 4458 535 527 517 493
61113841 -2232 4418 536 528 514 494
61123875 -2250 4372 535 528 511 498
61134599 -2244 4336 533 532 505 502
61143836 -2140 4214 531 534 503 504
61153835 -1988 4192 524 538 500 506
61163816 -1892 4258 520 540 502 506
61173819 -1928 4350 521 538 505 504
61184590 -2056 4378 523 536 509 500
61193853 -2094 4366 524 535 510 499
61203862 -2064 4336 523 536 509 500
61213868 -2010 4364 521 538 505 504
